Date,oneyr-threemo,twoyr-threemo,fiveyr-twoyr,tenyr-twoyr,tenyr-threemo
Aug-02,0.11,0.51,1.1,2.03,2.54
Aug-02,0.15,0.54,1.12,2.06,2.6
Aug-02,0.2,0.57,1.15,2.08,2.65
Aug-02,0.14,0.49,1.16,2.08,2.57
Aug-02,0.15,0.5,1.13,2.05,2.55
Aug-02,0.19,0.58,1.15,2.04,2.62
Aug-02,0.2,0.66,1.13,2.04,2.7
Aug-02,0.16,0.6,1.06,1.95,2.55
Aug-02,0.13,0.48,1.07,1.94,2.42
Aug-02,0.07,0.37,1.15,2.12,2.49
Aug-02,0.07,0.42,1.14,2.12,2.54
Aug-02,0.06,0.48,1.18,2.17,2.65
Aug-02,0.06,0.48,1.25,2.3,2.78
Aug-02,0.05,0.39,1.26,2.37,2.76
Aug-02,0.04,0.46,1.25,2.31,2.77
Aug-02,0.04,0.29,1.28,2.36,2.65
Aug-02,0.02,0.36,1.28,2.34,2.7
Aug-02,0.07,0.47,1.31,2.32,2.79
Jul-02,0.09,0.52,1.3,2.28,2.8
Jul-02,0.24,0.72,1.27,2.21,2.93
Jul-02,0.21,0.69,1.27,2.21,2.9
Jul-02,0.11,0.51,1.26,2.23,2.74
Jul-02,0.16,0.58,1.23,2.15,2.73
Jul-02,0.2,0.69,1.22,2.11,2.8
Jul-02,0.21,0.64,1.25,2.13,2.77
Jul-02,0.24,0.7,1.25,2.11,2.81
Jul-02,0.23,0.77,1.28,2.13,2.9
Jul-02,0.23,0.83,1.27,2.11,2.94
Jul-02,0.27,0.91,1.26,2.08,2.99
Jul-02,0.27,0.94,1.27,2.09,3.03
Jul-02,0.25,0.83,1.3,2.11,2.94
Jul-02,0.26,0.85,1.26,2.07,2.92
Jul-02,0.23,0.89,1.25,2.05,2.94
Jul-02,0.25,0.89,1.24,2.05,2.94
Jul-02,0.29,1.02,1.24,2.04,3.06
Jul-02,0.35,1.11,1.23,2,3.11
Jul-02,0.36,1.18,1.23,2,3.18
Jul-02,0.3,1.06,1.22,2,3.06
Jul-02,0.32,1.06,1.21,1.99,3.05
Jul-02,0.37,1.16,1.2,1.97,3.13
Jun-02,0.36,1.2,1.19,1.96,3.16
Jun-02,0.39,1.15,1.23,1.99,3.14
Jun-02,0.35,1.07,1.22,1.98,3.05
Jun-02,0.43,1.19,1.21,1.96,3.15
Jun-02,0.41,1.19,1.2,1.94,3.13
Jun-02,0.37,1.16,1.18,1.91,3.07
Jun-02,0.39,1.2,1.18,1.92,3.12
Jun-02,0.36,1.1,1.2,1.95,3.05
Jun-02,0.43,1.2,1.2,1.95,3.15
Jun-02,0.46,1.22,1.18,1.93,3.15
Jun-02,0.45,1.21,1.18,1.91,3.12
Jun-02,0.48,1.28,1.2,1.94,3.22
Jun-02,0.51,1.31,1.19,1.93,3.24
Jun-02,0.52,1.34,1.2,1.93,3.27
Jun-02,0.54,1.39,1.19,1.92,3.31
Jun-02,0.57,1.42,1.2,1.94,3.36
Jun-02,0.56,1.39,1.17,1.91,3.3
Jun-02,0.58,1.41,1.19,1.92,3.33
Jun-02,0.55,1.37,1.18,1.91,3.28
Jun-02,0.58,1.42,1.17,1.87,3.29
May-02,0.6,1.48,1.15,1.86,3.34
May-02,0.56,1.42,1.19,1.89,3.31
May-02,0.6,1.49,1.17,1.87,3.36
May-02,0.64,1.53,1.16,1.86,3.39
May-02,0.63,1.54,1.19,1.88,3.42
May-02,0.64,1.54,1.18,1.88,3.42
May-02,0.6,1.49,1.2,1.9,3.39
May-02,0.63,1.53,1.21,1.9,3.43
May-02,0.64,1.56,1.2,1.88,3.44
May-02,0.69,1.65,1.19,1.86,3.51
May-02,0.6,1.53,1.24,1.92,3.45
May-02,0.65,1.61,1.22,1.91,3.52
May-02,0.65,1.62,1.24,1.92,3.54
May-02,0.57,1.49,1.26,1.95,3.44
May-02,0.5,1.42,1.27,1.96,3.38
May-02,0.56,1.5,1.26,1.93,3.43
May-02,0.61,1.56,1.26,1.92,3.48
May-02,0.51,1.38,1.29,1.95,3.33
May-02,0.52,1.41,1.31,1.91,3.32
May-02,0.52,1.41,1.31,1.91,3.32
May-02,0.58,1.48,1.29,1.88,3.36
May-02,0.56,1.44,1.28,1.87,3.31
Apr-02,0.58,1.47,1.29,1.87,3.34
Apr-02,0.58,1.48,1.29,1.87,3.35
Apr-02,0.56,1.47,1.27,1.86,3.33
Apr-02,0.59,1.51,1.27,1.85,3.36
Apr-02,0.63,1.56,1.25,1.83,3.39
Apr-02,0.68,1.66,1.23,1.79,3.45
Apr-02,0.69,1.65,1.25,1.82,3.47
Apr-02,0.66,1.63,1.26,1.85,3.48
Apr-02,0.68,1.66,1.26,1.85,3.51
Apr-02,0.7,1.68,1.23,1.83,3.51
Apr-02,0.72,1.69,1.19,1.77,3.46
Apr-02,0.72,1.66,1.19,1.77,3.43
Apr-02,0.73,1.7,1.19,1.77,3.47
Apr-02,0.79,1.75,1.19,1.75,3.5
Apr-02,0.81,1.77,1.2,1.76,3.53
Apr-02,0.82,1.75,1.19,1.74,3.49
Apr-02,0.86,1.76,1.19,1.74,3.5
Apr-02,0.78,1.73,1.19,1.73,3.46
Apr-02,0.83,1.79,1.19,1.71,3.5
Apr-02,0.82,1.76,1.21,1.75,3.51
Apr-02,0.88,1.83,1.21,1.73,3.56
Apr-02,0.97,1.95,1.19,1.7,3.65
Mar-02,0.91,1.93,1.19,1.7,3.63
Mar-02,0.84,1.85,1.19,1.69,3.54
Mar-02,0.88,1.87,1.17,1.67,3.54
Mar-02,0.9,1.93,1.14,1.63,3.56
Mar-02,0.86,1.93,1.13,1.63,3.56
Mar-02,0.82,1.89,1.15,1.66,3.55
Mar-02,0.82,1.87,1.16,1.69,3.56
Mar-02,0.76,1.79,1.14,1.69,3.48
Mar-02,0.77,1.79,1.12,1.65,3.44
Mar-02,0.75,1.77,1.17,1.72,3.49
Mar-02,0.73,1.77,1.2,1.77,3.54
Mar-02,0.7,1.67,1.2,1.79,3.46
Mar-02,0.73,1.72,1.19,1.76,3.48
Mar-02,0.73,1.73,1.18,1.74,3.47
Mar-02,0.76,1.79,1.17,1.73,3.52
Mar-02,0.65,1.58,1.29,1.86,3.44
Mar-02,0.56,1.48,1.19,1.8,3.28
Mar-02,0.56,1.45,1.19,1.77,3.22
Mar-02,0.55,1.43,1.19,1.78,3.21
Mar-02,0.56,1.41,1.25,1.8,3.21
Feb-02,0.46,1.27,1.21,1.82,3.09
Feb-02,0.5,1.32,1.13,1.75,3.07
Feb-02,0.54,1.31,1.25,1.85,3.16
Feb-02,0.49,1.24,1.25,1.85,3.09
Feb-02,0.46,1.21,1.26,1.87,3.08
Feb-02,0.49,1.24,1.27,1.88,3.12
Feb-02,0.48,1.24,1.28,1.88,3.12
Feb-02,0.47,1.22,1.3,1.9,3.12
Feb-02,0.46,1.23,1.3,1.89,3.12
Feb-02,0.51,1.32,1.28,1.88,3.2
Feb-02,0.51,1.33,1.31,1.92,3.25
Feb-02,0.51,1.29,1.32,1.93,3.22
Feb-02,0.46,1.2,1.34,1.96,3.16
Feb-02,0.43,1.22,1.33,1.95,3.17
Feb-02,0.47,1.26,1.34,1.94,3.2
Feb-02,0.46,1.24,1.32,1.94,3.18
Feb-02,0.46,1.23,1.3,1.93,3.16
Feb-02,0.42,1.22,1.3,1.95,3.17
Feb-02,0.46,1.32,1.29,1.94,3.26
Jan-02,0.53,1.4,1.26,1.91,3.31
Jan-02,0.48,1.31,1.31,1.96,3.27
Jan-02,0.51,1.33,1.3,1.97,3.3
Jan-02,0.52,1.43,1.29,1.93,3.36
Jan-02,0.53,1.45,1.29,1.93,3.38
Jan-02,0.5,1.43,1.25,1.92,3.35
Jan-02,0.44,1.36,1.29,1.98,3.34
Jan-02,0.41,1.27,1.3,1.99,3.26
Jan-02,0.46,1.29,1.32,2.03,3.32
Jan-02,0.45,1.32,1.32,2.02,3.34
Jan-02,0.4,1.23,1.32,2.04,3.27
Jan-02,0.39,1.19,1.35,2.09,3.28
Jan-02,0.42,1.21,1.36,2.12,3.33
Jan-02,0.4,1.18,1.38,2.16,3.34
Jan-02,0.42,1.26,1.33,2.06,3.32
Jan-02,0.49,1.35,1.35,2.07,3.42
Jan-02,0.51,1.39,1.32,2.03,3.42
Jan-02,0.51,1.4,1.31,2.01,3.41
Jan-02,0.53,1.47,1.31,1.99,3.46
Jan-02,0.51,1.46,1.29,1.97,3.43
Jan-02,0.54,1.48,1.3,1.98,3.46
Dec-01,0.43,1.33,1.31,2,3.33
Dec-01,0.54,1.44,1.3,1.99,3.43
Dec-01,0.53,1.45,1.27,1.94,3.39
Dec-01,0.59,1.51,1.29,1.96,3.47
Dec-01,0.52,1.5,1.27,1.96,3.46
Dec-01,0.52,1.46,1.28,1.95,3.41
Dec-01,0.53,1.46,1.27,1.93,3.39
Dec-01,0.54,1.42,1.27,1.97,3.39
Dec-01,0.53,1.42,1.33,2.03,3.45
Dec-01,0.5,1.47,1.33,2.05,3.52
Dec-01,0.49,1.47,1.32,2.04,3.51
Dec-01,0.51,1.4,1.31,2.04,3.44
Dec-01,0.46,1.3,1.32,2.05,3.35
Dec-01,0.46,1.37,1.35,2.1,3.47
Dec-01,0.46,1.39,1.36,2.07,3.46
Dec-01,0.57,1.5,1.31,2.01,3.51
Dec-01,0.6,1.44,1.19,1.85,3.29
Dec-01,0.5,1.3,1.17,1.85,3.15
Dec-01,0.33,1.07,1.18,1.89,2.96
Dec-01,0.3,1.04,1.22,1.93,2.97
Nov-01,0.28,1.06,1.24,1.94,3
Nov-01,0.23,1.07,1.23,1.92,2.99
Nov-01,0.39,1.25,1.21,1.86,3.11
Nov-01,0.44,1.19,1.21,1.87,3.06
Nov-01,0.45,1.24,1.19,1.83,3.07
Nov-01,0.46,1.25,1.2,1.84,3.09
Nov-01,0.42,1.15,1.2,1.87,3.02
Nov-01,0.36,1.01,1.21,1.92,2.93
Nov-01,0.37,0.98,1.2,1.88,2.86
Nov-01,0.46,1.14,1.15,1.82,2.96
Nov-01,0.42,1.06,1.12,1.81,2.87
Nov-01,0.26,0.83,1.13,1.84,2.67
Nov-01,0.23,0.7,1.15,1.87,2.57
Nov-01,0.19,0.62,1.17,1.89,2.51
Nov-01,0.16,0.58,1.16,1.9,2.48
Nov-01,0.13,0.52,1.15,1.9,2.42
Nov-01,0.12,0.52,1.17,1.93,2.45
Nov-01,0.04,0.45,1.25,1.85,2.3
Nov-01,0.06,0.47,1.29,1.89,2.36
Nov-01,0.04,0.43,1.17,1.75,2.18
Oct-01,0.02,0.39,1.22,1.86,2.25
Oct-01,0.06,0.43,1.28,1.96,2.39
Oct-01,0.09,0.46,1.27,1.95,2.41
Oct-01,0.12,0.49,1.25,1.9,2.39
Oct-01,0.12,0.49,1.26,1.93,2.42
Oct-01,0.15,0.55,1.24,1.89,2.44
Oct-01,0.17,0.61,1.2,1.85,2.46
Oct-01,0.13,0.57,1.19,1.84,2.41
Oct-01,0.15,0.58,1.19,1.86,2.44
Oct-01,0.17,0.58,1.16,1.81,2.39
Oct-01,0.15,0.58,1.13,1.79,2.37
Oct-01,0.15,0.55,1.16,1.82,2.37
Oct-01,0.14,0.53,1.19,1.84,2.37
Oct-01,0.15,0.56,1.2,1.87,2.43
Oct-01,0.17,0.61,1.15,1.81,2.42
Oct-01,0.13,0.56,1.18,1.83,2.39
Oct-01,0.13,0.52,1.22,1.88,2.4
Oct-01,0.14,0.52,1.16,1.81,2.33
Oct-01,0.16,0.54,1.13,1.78,2.32
Oct-01,0.15,0.54,1.09,1.73,2.27
Oct-01,0.17,0.51,1.1,1.76,2.27
Oct-01,0.1,0.45,1.08,1.73,2.18
Sep-01,0.09,0.46,1.07,1.74,2.2
Sep-01,0.05,0.4,1.09,1.8,2.2
Sep-01,0.1,0.44,1.09,1.83,2.27
Sep-01,0.11,0.48,1.09,1.84,2.32
Sep-01,0.18,0.56,1.06,1.79,2.35
Sep-01,0.28,0.66,1.03,1.79,2.45
Sep-01,0.34,0.69,1.06,1.84,2.53
Sep-01,0.3,0.62,1.09,1.88,2.5
Sep-01,0.21,0.48,1.05,1.76,2.24
Sep-01,0.13,0.37,1.03,1.67,2.04
Sep-01,0.09,0.23,1.05,1.7,1.93
Sep-01,0.07,0.25,1.04,1.65,1.9
Sep-01,0.05,0.27,0.88,1.31,1.58
Sep-01,0.02,0.26,0.86,1.27,1.53
Sep-01,0.06,0.31,0.83,1.21,1.52
Sep-01,0.06,0.38,0.82,1.18,1.56
Sep-01,0.11,0.39,0.8,1.16,1.55
Aug-01,0.04,0.27,0.82,1.21,1.48
Aug-01,0.02,0.25,0.81,1.18,1.43
Aug-01,0.02,0.25,0.76,1.11,1.36
Aug-01,0.05,0.3,0.77,1.14,1.44
Aug-01,0.06,0.33,0.79,1.16,1.49
Aug-01,0.06,0.34,0.79,1.17,1.51
Aug-01,0.06,0.32,0.8,1.17,1.49
Aug-01,0.06,0.38,0.77,1.15,1.53
Aug-01,0.02,0.3,0.81,1.18,1.48
Aug-01,0.02,0.32,0.81,1.17,1.49
Aug-01,0.03,0.31,0.82,1.17,1.48
Aug-01,0.04,0.36,0.83,1.2,1.56
Aug-01,0.04,0.37,0.82,1.2,1.57
Aug-01,0.03,0.31,0.85,1.23,1.54
Aug-01,-0.02,0.25,0.87,1.27,1.52
Aug-01,0.02,0.3,0.88,1.26,1.56
Aug-01,0.03,0.32,0.89,1.27,1.59
Aug-01,-0.03,0.28,0.84,1.22,1.5
Aug-01,0.04,0.38,0.82,1.3,1.68
Aug-01,0.04,0.36,0.83,1.31,1.67
Aug-01,0.05,0.39,0.81,1.29,1.68
Aug-01,0.04,0.36,0.8,1.28,1.64
Aug-01,0.03,0.3,0.79,1.28,1.58
Jul-01,-0.01,0.25,0.78,1.28,1.53
Jul-01,-0.01,0.29,0.77,1.25,1.54
Jul-01,0.02,0.32,0.77,1.26,1.58
Jul-01,0.03,0.38,0.77,1.25,1.63
Jul-01,0.06,0.42,0.76,1.22,1.64
Jul-01,0.03,0.41,0.7,1.16,1.57
Jul-01,0.03,0.42,0.7,1.15,1.57
Jul-01,0.06,0.45,0.72,1.17,1.62
Jul-01,0.05,0.43,0.71,1.15,1.58
Jul-01,0.03,0.42,0.7,1.16,1.58
Jul-01,0.02,0.48,0.69,1.13,1.61
Jul-01,-0.01,0.43,0.69,1.14,1.57
Jul-01,0.02,0.5,0.7,1.15,1.65
Jul-01,0,0.47,0.73,1.2,1.67
Jul-01,0.02,0.49,0.74,1.24,1.73
Jul-01,-0.02,0.45,0.74,1.24,1.69
Jul-01,0.01,0.5,0.73,1.22,1.72
Jul-01,0,0.53,0.74,1.25,1.78
Jul-01,0.05,0.59,0.71,1.2,1.79
Jul-01,0.05,0.58,0.67,1.17,1.75
Jul-01,0.07,0.54,0.67,1.16,1.7
Jun-01,0.07,0.6,0.72,1.17,1.77
Jun-01,0.05,0.58,0.7,1.13,1.71
Jun-01,0.07,0.54,0.76,1.2,1.74
Jun-01,0.07,0.57,0.71,1.21,1.78
Jun-01,0.02,0.5,0.69,1.2,1.7
Jun-01,-0.04,0.48,0.7,1.21,1.69
Jun-01,-0.04,0.48,0.71,1.23,1.71
Jun-01,-0.04,0.49,0.74,1.26,1.75
Jun-01,-0.03,0.48,0.73,1.27,1.75
Jun-01,-0.04,0.46,0.75,1.29,1.75
Jun-01,0.01,0.49,0.73,1.26,1.75
Jun-01,0,0.48,0.72,1.22,1.7
Jun-01,0.05,0.53,0.73,1.2,1.73
Jun-01,0.06,0.53,0.73,1.18,1.71
Jun-01,0.04,0.51,0.76,1.21,1.72
Jun-01,0,0.53,0.76,1.21,1.74
Jun-01,0,0.51,0.74,1.19,1.7
Jun-01,0,0.5,0.71,1.15,1.65
Jun-01,-0.02,0.49,0.72,1.17,1.66
Jun-01,0,0.51,0.74,1.16,1.67
Jun-01,0,0.55,0.72,1.17,1.72
May-01,0,0.59,0.72,1.21,1.8
May-01,0.07,0.66,0.73,1.2,1.86
May-01,0.05,0.62,0.73,1.21,1.83
May-01,0.1,0.65,0.73,1.21,1.86
May-01,0.09,0.62,0.73,1.2,1.82
May-01,0.11,0.65,0.67,1.12,1.77
May-01,0.15,0.7,0.65,1.08,1.78
May-01,0.18,0.72,0.62,1.04,1.76
May-01,0.18,0.76,0.62,1.04,1.8
May-01,0.18,0.76,0.66,1.13,1.89
May-01,0.15,0.68,0.7,1.23,1.91
May-01,0.12,0.65,0.67,1.22,1.87
May-01,0.08,0.58,0.65,1.17,1.75
May-01,0.11,0.58,0.63,1.15,1.73
May-01,0.04,0.43,0.59,1.14,1.57
May-01,-0.03,0.35,0.58,1.13,1.48
May-01,0,0.4,0.58,1.14,1.54
May-01,-0.01,0.38,0.7,1.09,1.47
May-01,0.05,0.4,0.69,1.07,1.47
May-01,0.05,0.38,0.65,1,1.38
May-01,0.06,0.38,0.68,1.04,1.42
May-01,-0.01,0.31,0.71,1.07,1.38
Apr-01,-0.01,0.35,0.67,1.05,1.4
Apr-01,0.06,0.43,0.66,1.06,1.49
Apr-01,0,0.31,0.65,1.06,1.37
Apr-01,0.01,0.36,0.68,1.08,1.44
Apr-01,-0.04,0.36,0.62,1.06,1.42
Apr-01,0.02,0.4,0.63,1.05,1.45
Apr-01,0.11,0.49,0.62,1.03,1.52
Apr-01,0.07,0.42,0.57,0.98,1.4
Apr-01,0.06,0.35,0.49,0.88,1.23
Apr-01,0.05,0.29,0.46,0.8,1.09
Apr-01,0.11,0.34,0.45,0.79,1.13
Apr-01,0.16,0.35,0.47,0.81,1.16
Apr-01,0.03,0.21,0.46,0.83,1.04
Apr-01,0.1,0.3,0.46,0.85,1.15
Apr-01,0.01,0.17,0.46,0.83,1
Apr-01,-0.04,0.13,0.45,0.82,0.95
Apr-01,-0.1,0.08,0.44,0.79,0.87
Apr-01,-0.13,0.02,0.46,0.82,0.84
Apr-01,-0.14,0,0.45,0.79,0.79
Apr-01,-0.12,0,0.44,0.76,0.76
Mar-01,-0.21,-0.12,0.44,0.75,0.63
Mar-01,-0.16,-0.05,0.4,0.71,0.66
Mar-01,-0.12,-0.04,0.38,0.67,0.63
Mar-01,-0.06,0.06,0.32,0.59,0.65
Mar-01,-0.11,-0.02,0.29,0.58,0.56
Mar-01,-0.12,-0.05,0.28,0.56,0.51
Mar-01,-0.16,-0.09,0.27,0.56,0.47
Mar-01,-0.17,-0.1,0.28,0.56,0.46
Mar-01,-0.31,-0.25,0.28,0.54,0.29
Mar-01,-0.28,-0.21,0.26,0.5,0.29
Mar-01,-0.35,-0.28,0.28,0.52,0.24
Mar-01,-0.33,-0.3,0.33,0.59,0.29
Mar-01,-0.25,-0.22,0.3,0.52,0.3
Mar-01,-0.23,-0.2,0.29,0.49,0.29
Mar-01,-0.23,-0.2,0.26,0.46,0.26
Mar-01,-0.26,-0.25,0.28,0.48,0.23
Mar-01,-0.26,-0.25,0.27,0.46,0.21
Mar-01,-0.25,-0.26,0.29,0.49,0.23
Mar-01,-0.29,-0.3,0.29,0.5,0.2
Mar-01,-0.31,-0.33,0.29,0.49,0.16
Mar-01,-0.36,-0.36,0.27,0.47,0.11
Mar-01,-0.39,-0.43,0.26,0.46,0.03
Feb-01,-0.38,-0.44,0.29,0.51,0.07
Feb-01,-0.35,-0.38,0.31,0.52,0.14
Feb-01,-0.33,-0.35,0.35,0.59,0.24
Feb-01,-0.31,-0.36,0.33,0.57,0.21
Feb-01,-0.33,-0.38,0.31,0.52,0.14
Feb-01,-0.28,-0.34,0.28,0.46,0.12
Feb-01,-0.27,-0.31,0.21,0.38,0.07
Feb-01,-0.24,-0.27,0.19,0.36,0.09
Feb-01,-0.18,-0.19,0.17,0.3,0.11
Feb-01,-0.23,-0.23,0.15,0.29,0.06
Feb-01,-0.28,-0.3,0.15,0.32,0.02
Feb-01,-0.34,-0.37,0.19,0.38,0.01
Feb-01,-0.38,-0.39,0.18,0.36,-0.03
Feb-01,-0.34,-0.35,0.2,0.37,0.02
Feb-01,-0.34,-0.37,0.21,0.4,0.03
Feb-01,-0.33,-0.35,0.2,0.5,0.15
Feb-01,-0.36,-0.38,0.2,0.5,0.12
Feb-01,-0.39,-0.41,0.21,0.52,0.11
Feb-01,-0.44,-0.45,0.23,0.55,0.1
Jan-01,-0.39,-0.37,0.23,0.57,0.2
Jan-01,-0.34,-0.32,0.21,0.54,0.22
Jan-01,-0.33,-0.34,0.2,0.55,0.21
Jan-01,-0.37,-0.39,0.15,0.51,0.12
Jan-01,-0.45,-0.5,0.16,0.51,0.01
Jan-01,-0.42,-0.47,0.17,0.52,0.05
Jan-01,-0.39,-0.42,0.14,0.48,0.06
Jan-01,-0.44,-0.48,0.12,0.5,0.02
Jan-01,-0.45,-0.49,0.09,0.44,-0.05
Jan-01,-0.52,-0.56,0.02,0.4,-0.16
Jan-01,-0.45,-0.52,0.03,0.35,-0.17
Jan-01,-0.43,-0.49,0.07,0.35,-0.14
Jan-01,-0.37,-0.43,0.07,0.35,-0.08
Jan-01,-0.47,-0.54,0.08,0.37,-0.17
Jan-01,-0.47,-0.53,0.07,0.34,-0.19
Jan-01,-0.53,-0.6,0.09,0.34,-0.26
Jan-01,-0.58,-0.65,0.11,0.4,-0.25
Jan-01,-0.52,-0.56,0.1,0.37,-0.19
Jan-01,-0.55,-0.6,0.05,0.26,-0.34
Jan-01,-0.65,-0.77,0.02,0.22,-0.55
Jan-01,-0.76,-1,-0.11,0.05,-0.95
Dec-00,-0.57,-0.78,-0.12,0.01,-0.77
Dec-00,-0.47,-0.69,-0.16,-0.05,-0.74
Dec-00,-0.43,-0.65,-0.11,0.01,-0.64
Dec-00,-0.54,-0.75,-0.18,-0.06,-0.81
Dec-00,-0.02,-0.17,-0.17,-0.08,-0.25
Dec-00,-0.05,-0.24,-0.2,-0.11,-0.35
Dec-00,-0.36,-0.58,-0.24,-0.16,-0.74
Dec-00,-0.35,-0.58,-0.23,-0.16,-0.74
Dec-00,-0.37,-0.62,-0.23,-0.16,-0.78
Dec-00,-0.37,-0.64,-0.23,-0.18,-0.82
Dec-00,-0.36,-0.63,-0.24,-0.2,-0.83
Dec-00,-0.32,-0.61,-0.21,-0.16,-0.77
Dec-00,-0.27,-0.52,-0.21,-0.18,-0.7
Dec-00,-0.29,-0.56,-0.19,-0.15,-0.71
Dec-00,-0.32,-0.59,-0.18,-0.15,-0.74
Dec-00,-0.37,-0.66,-0.19,-0.13,-0.79
Dec-00,-0.37,-0.67,-0.16,-0.1,-0.77
Dec-00,-0.29,-0.59,-0.13,-0.06,-0.65
Dec-00,-0.27,-0.56,-0.14,-0.06,-0.62
Dec-00,-0.3,-0.61,-0.16,-0.1,-0.71
Nov-00,-0.29,-0.6,-0.19,-0.13,-0.73
Nov-00,-0.26,-0.55,-0.18,-0.14,-0.69
Nov-00,-0.23,-0.49,-0.22,-0.2,-0.69
Nov-00,-0.22,-0.47,-0.23,-0.22,-0.69
Nov-00,-0.24,-0.5,-0.23,-0.23,-0.73
Nov-00,-0.26,-0.51,-0.25,-0.23,-0.74
Nov-00,-0.29,-0.5,-0.21,-0.19,-0.69
Nov-00,-0.29,-0.49,-0.22,-0.19,-0.68
Nov-00,-0.26,-0.47,-0.21,-0.17,-0.64
Nov-00,-0.28,-0.48,-0.21,-0.19,-0.67
Nov-00,-0.28,-0.48,-0.21,-0.18,-0.66
Nov-00,-0.26,-0.45,-0.2,-0.16,-0.61
Nov-00,-0.29,-0.49,-0.18,-0.13,-0.62
Nov-00,-0.26,-0.45,-0.16,-0.1,-0.55
Nov-00,-0.27,-0.46,-0.18,-0.12,-0.58
Nov-00,-0.25,-0.42,-0.16,-0.12,-0.54
Nov-00,-0.26,-0.43,-0.15,-0.12,-0.55
Nov-00,-0.26,-0.43,-0.08,-0.12,-0.55
Nov-00,-0.25,-0.44,-0.08,-0.11,-0.55
Nov-00,-0.28,-0.5,-0.09,-0.13,-0.63
Nov-00,-0.27,-0.49,-0.09,-0.14,-0.63
Oct-00,-0.26,-0.44,-0.11,-0.17,-0.61
Oct-00,-0.26,-0.42,-0.14,-0.23,-0.65
Oct-00,-0.24,-0.41,-0.15,-0.22,-0.63
Oct-00,-0.31,-0.46,-0.15,-0.21,-0.67
Oct-00,-0.38,-0.52,-0.13,-0.2,-0.72
Oct-00,-0.38,-0.49,-0.16,-0.23,-0.72
Oct-00,-0.41,-0.52,-0.16,-0.23,-0.75
Oct-00,-0.37,-0.47,-0.15,-0.2,-0.67
Oct-00,-0.36,-0.46,-0.17,-0.2,-0.66
Oct-00,-0.39,-0.48,-0.14,-0.16,-0.64
Oct-00,-0.38,-0.47,-0.15,-0.15,-0.62
Oct-00,-0.31,-0.39,-0.12,-0.15,-0.54
Oct-00,-0.26,-0.35,-0.11,-0.11,-0.46
Oct-00,-0.26,-0.33,-0.12,-0.13,-0.46
Oct-00,-0.22,-0.3,-0.11,-0.16,-0.46
Oct-00,-0.21,-0.29,-0.12,-0.18,-0.47
Oct-00,-0.18,-0.26,-0.1,-0.16,-0.42
Oct-00,-0.19,-0.23,-0.1,-0.15,-0.38
Oct-00,-0.18,-0.21,-0.09,-0.13,-0.34
Oct-00,-0.17,-0.24,-0.12,-0.13,-0.37
Oct-00,-0.21,-0.29,-0.12,-0.15,-0.44
Sep-00,-0.16,-0.25,-0.13,-0.18,-0.43
Sep-00,-0.16,-0.23,-0.12,-0.2,-0.43
Sep-00,-0.13,-0.2,-0.11,-0.17,-0.37
Sep-00,-0.1,-0.11,-0.17,-0.26,-0.37
Sep-00,-0.09,-0.07,-0.17,-0.27,-0.34
Sep-00,-0.08,-0.07,-0.16,-0.24,-0.31
Sep-00,-0.07,-0.05,-0.15,-0.23,-0.28
Sep-00,-0.06,-0.05,-0.13,-0.2,-0.25
Sep-00,-0.08,-0.12,-0.12,-0.19,-0.31
Sep-00,-0.08,-0.11,-0.11,-0.16,-0.27
Sep-00,-0.04,-0.07,-0.14,-0.23,-0.3
Sep-00,-0.01,-0.03,-0.15,-0.32,-0.35
Sep-00,0.03,0,-0.15,-0.35,-0.35
Sep-00,0.08,0.03,-0.15,-0.34,-0.31
Sep-00,0.09,0.01,-0.15,-0.35,-0.34
Sep-00,0.05,-0.03,-0.16,-0.38,-0.41
Sep-00,0.02,-0.06,-0.17,-0.38,-0.44
Sep-00,-0.02,-0.1,-0.16,-0.39,-0.49
Sep-00,-0.09,-0.18,-0.17,-0.4,-0.58
Sep-00,-0.09,-0.18,-0.17,-0.41,-0.59
Aug-00,-0.09,-0.13,-0.2,-0.45,-0.58
Aug-00,-0.07,-0.08,-0.17,-0.43,-0.51
Aug-00,-0.06,-0.05,-0.18,-0.45,-0.5
Aug-00,-0.08,-0.09,-0.18,-0.45,-0.54
Aug-00,-0.11,-0.12,-0.19,-0.46,-0.58
Aug-00,-0.09,-0.1,-0.19,-0.46,-0.56
Aug-00,-0.11,-0.09,-0.18,-0.47,-0.56
Aug-00,-0.08,-0.01,-0.2,-0.49,-0.5
Aug-00,-0.1,-0.02,-0.18,-0.49,-0.51
Aug-00,-0.08,0,-0.18,-0.49,-0.49
Aug-00,-0.06,0.03,-0.17,-0.49,-0.46
Aug-00,-0.06,0.03,-0.17,-0.47,-0.44
Aug-00,-0.06,0,-0.17,-0.47,-0.47
Aug-00,-0.06,-0.02,-0.18,-0.47,-0.49
Aug-00,-0.05,-0.04,-0.18,-0.46,-0.5
Aug-00,-0.08,-0.09,-0.16,-0.4,-0.49
Aug-00,-0.08,-0.07,-0.15,-0.37,-0.44
Aug-00,-0.13,-0.1,-0.13,-0.23,-0.33
Aug-00,-0.15,-0.08,-0.13,-0.23,-0.31
Aug-00,-0.15,-0.08,-0.13,-0.24,-0.32
Aug-00,-0.13,-0.01,-0.15,-0.27,-0.28
Aug-00,-0.13,-0.02,-0.14,-0.25,-0.27
