Date,oneyr-threemo,twoyr-threemo,fiveyr-twoyr,tenyr-twoyr,tenyr-threemo
September 2010,0.09,0.26,0.91,2.18,2.44
September 2010,0.09,0.3,0.96,2.25,2.55
September 2010,0.1,0.32,0.98,2.27,2.59
September 2010,0.09,0.32,1,2.29,2.61
September 2010,0.11,0.35,0.96,2.24,2.59
September 2010,0.11,0.35,0.93,2.18,2.53
September 2010,0.11,0.38,0.98,2.21,2.59
September 2010,0.13,0.44,1.01,2.23,2.67
September 2010,0.12,0.43,1,2.2,2.63
September 2010,0.1,0.38,0.94,2.14,2.52
September 2010,0.11,0.35,0.92,2.12,2.47
September 2010,0.11,0.38,0.97,2.2,2.58
September 2010,0.11,0.36,0.93,2.13,2.49
September 2010,0.12,0.37,0.91,2.08,2.45
August 2010,0.11,0.33,0.86,2,2.33
August 2010,0.12,0.36,0.89,2.04,2.4
August 2010,0.12,0.41,0.93,2.1,2.51
August 2010,0.09,0.35,0.87,1.99,2.34
August 2010,0.1,0.37,0.87,2.01,2.38
August 2010,0.11,0.34,0.86,2,2.34
August 2010,0.09,0.33,0.94,2.11,2.44
August 2010,0.11,0.34,0.98,2.13,2.47
August 2010,0.09,0.33,0.92,2.09,2.42
August 2010,0.09,0.35,0.95,2.13,2.48
August 2010,0.09,0.35,0.92,2.12,2.47
August 2010,0.09,0.35,0.89,2.07,2.42
August 2010,0.11,0.39,0.93,2.14,2.53
August 2010,0.09,0.39,0.93,2.19,2.58
August 2010,0.1,0.39,0.9,2.18,2.57
August 2010,0.1,0.37,0.94,2.27,2.64
August 2010,0.11,0.39,1,2.32,2.71
August 2010,0.1,0.35,1.01,2.36,2.71
August 2010,0.12,0.38,1.04,2.41,2.79
August 2010,0.12,0.4,1.06,2.42,2.82
August 2010,0.11,0.37,1.02,2.41,2.78
August 2010,0.12,0.4,1.08,2.43,2.83
July 2010,0.14,0.4,1.05,2.39,2.79
July 2010,0.15,0.44,1.11,2.44,2.88
July 2010,0.15,0.46,1.14,2.42,2.88
July 2010,0.15,0.5,1.17,2.43,2.93
July 2010,0.13,0.46,1.14,2.41,2.87
July 2010,0.11,0.44,1.15,2.42,2.86
July 2010,0.11,0.44,1.09,2.36,2.8
July 2010,0.11,0.42,1.08,2.32,2.74
July 2010,0.11,0.45,1.1,2.37,2.82
July 2010,0.11,0.44,1.12,2.38,2.82
July 2010,0.13,0.46,1.09,2.35,2.81
July 2010,0.12,0.46,1.15,2.39,2.85
July 2010,0.12,0.47,1.2,2.45,2.92
July 2010,0.15,0.52,1.23,2.48,3
July 2010,0.14,0.49,1.2,2.43,2.92
July 2010,0.14,0.47,1.22,2.44,2.91
July 2010,0.15,0.48,1.17,2.41,2.89
July 2010,0.15,0.47,1.16,2.37,2.84
July 2010,0.15,0.45,1.14,2.33,2.78
July 2010,0.14,0.46,1.19,2.37,2.83
July 2010,0.15,0.46,1.17,2.33,2.79
June 2010,0.14,0.43,1.18,2.36,2.79
June 2010,0.16,0.46,1.17,2.36,2.82
June 2010,0.13,0.45,1.21,2.43,2.88
June 2010,0.16,0.52,1.25,2.47,2.99
June 2010,0.16,0.54,1.26,2.47,3.01
June 2010,0.17,0.53,1.27,2.47,3
June 2010,0.16,0.58,1.27,2.47,3.05
June 2010,0.17,0.62,1.31,2.52,3.14
June 2010,0.19,0.63,1.3,2.5,3.13
June 2010,0.19,0.63,1.29,2.49,3.12
June 2010,0.2,0.65,1.31,2.52,3.17
June 2010,0.22,0.7,1.31,2.53,3.23
June 2010,0.24,0.7,1.3,2.51,3.21
June 2010,0.22,0.67,1.28,2.49,3.16
June 2010,0.24,0.69,1.33,2.54,3.23
June 2010,0.23,0.64,1.25,2.46,3.1
June 2010,0.22,0.62,1.24,2.44,3.06
June 2010,0.23,0.62,1.21,2.43,3.05
June 2010,0.2,0.58,1.26,2.48,3.06
June 2010,0.24,0.68,1.35,2.57,3.25
June 2010,0.22,0.66,1.32,2.53,3.19
June 2010,0.19,0.62,1.31,2.51,3.13
May 2010,0.18,0.6,1.34,2.55,3.15
May 2010,0.2,0.7,1.31,2.47,3.17
May 2010,0.2,0.65,1.24,2.39,3.04
May 2010,0.19,0.64,1.2,2.37,3.01
May 2010,0.18,0.6,1.27,2.46,3.06
May 2010,0.18,0.59,1.26,2.44,3.03
May 2010,0.17,0.59,1.28,2.49,3.08
May 2010,0.18,0.63,1.33,2.56,3.19
May 2010,0.18,0.59,1.35,2.62,3.21
May 2010,0.2,0.65,1.39,2.66,3.31
May 2010,0.18,0.63,1.37,2.65,3.28
May 2010,0.24,0.71,1.4,2.68,3.39
May 2010,0.24,0.73,1.4,2.67,3.4
May 2010,0.22,0.69,1.41,2.71,3.4
May 2010,0.23,0.71,1.4,2.7,3.41
May 2010,0.25,0.7,1.34,2.62,3.32
May 2010,0.23,0.64,1.38,2.66,3.3
May 2010,0.24,0.73,1.43,2.7,3.43
May 2010,0.27,0.8,1.42,2.67,3.47
May 2010,0.26,0.83,1.47,2.72,3.55
April 2010,0.25,0.81,1.46,2.72,3.53
April 2010,0.25,0.84,1.48,2.75,3.59
April 2010,0.27,0.87,1.5,2.77,3.64
April 2010,0.26,0.87,1.43,2.68,3.55
April 2010,0.31,0.93,1.51,2.74,3.67
April 2010,0.3,0.94,1.51,2.74,3.68
April 2010,0.29,0.91,1.5,2.73,3.64
April 2010,0.29,0.88,1.49,2.74,3.62
April 2010,0.26,0.89,1.51,2.77,3.66
April 2010,0.27,0.85,1.53,2.82,3.67
April 2010,0.25,0.82,1.51,2.81,3.63
April 2010,0.27,0.88,1.53,2.82,3.7
April 2010,0.29,0.91,1.54,2.81,3.72
April 2010,0.29,0.91,1.51,2.77,3.68
April 2010,0.3,0.91,1.53,2.8,3.71
April 2010,0.3,0.92,1.57,2.82,3.74
April 2010,0.29,0.92,1.55,2.82,3.74
April 2010,0.3,0.89,1.56,2.83,3.72
April 2010,0.32,0.97,1.57,2.84,3.81
April 2010,0.3,1,1.57,2.83,3.83
April 2010,0.3,0.95,1.56,2.85,3.8
April 2010,0.26,0.89,1.54,2.84,3.73
March 2010,0.25,0.86,1.53,2.82,3.68
March 2010,0.28,0.9,1.54,2.82,3.72
March 2010,0.27,0.89,1.56,2.84,3.73
March 2010,0.29,0.9,1.55,2.82,3.72
March 2010,0.3,0.96,1.55,2.81,3.77
March 2010,0.3,0.94,1.54,2.76,3.7
March 2010,0.26,0.88,1.42,2.67,3.55
March 2010,0.26,0.86,1.42,2.66,3.52
March 2010,0.26,0.86,1.46,2.68,3.54
March 2010,0.25,0.82,1.46,2.7,3.52
March 2010,0.26,0.8,1.43,2.7,3.5
March 2010,0.25,0.77,1.44,2.73,3.5
March 2010,0.23,0.79,1.46,2.75,3.54
March 2010,0.26,0.82,1.45,2.74,3.56
March 2010,0.24,0.81,1.46,2.76,3.57
March 2010,0.24,0.77,1.47,2.81,3.58
March 2010,0.21,0.73,1.45,2.82,3.55
March 2010,0.23,0.74,1.46,2.82,3.56
March 2010,0.23,0.76,1.44,2.78,3.54
March 2010,0.21,0.72,1.42,2.75,3.47
March 2010,0.19,0.68,1.45,2.81,3.49
March 2010,0.18,0.66,1.47,2.82,3.48
March 2010,0.19,0.67,1.48,2.81,3.48
February 2010,0.19,0.68,1.49,2.8,3.48
February 2010,0.19,0.69,1.51,2.82,3.51
February 2010,0.22,0.75,1.53,2.83,3.58
February 2010,0.24,0.75,1.5,2.82,3.57
February 2010,0.26,0.8,1.56,2.89,3.69
February 2010,0.28,0.84,1.53,2.83,3.67
February 2010,0.27,0.8,1.56,2.89,3.69
February 2010,0.25,0.77,1.53,2.87,3.64
February 2010,0.24,0.72,1.5,2.84,3.56
February 2010,0.25,0.74,1.51,2.85,3.59
February 2010,0.27,0.8,1.48,2.82,3.62
February 2010,0.27,0.8,1.48,2.81,3.61
February 2010,0.22,0.72,1.48,2.83,3.55
February 2010,0.2,0.67,1.47,2.83,3.5
February 2010,0.21,0.67,1.46,2.82,3.49
February 2010,0.23,0.71,1.49,2.82,3.53
February 2010,0.25,0.78,1.52,2.85,3.63
February 2010,0.23,0.76,1.51,2.81,3.57
February 2010,0.23,0.76,1.52,2.82,3.58
January 2010,0.22,0.74,1.52,2.81,3.55
January 2010,0.23,0.79,1.54,2.81,3.6
January 2010,0.25,0.82,1.53,2.76,3.58
January 2010,0.25,0.8,1.51,2.78,3.58
January 2010,0.24,0.8,1.53,2.8,3.6
January 2010,0.24,0.78,1.53,2.78,3.56
January 2010,0.25,0.81,1.51,2.75,3.56
January 2010,0.26,0.87,1.53,2.76,3.63
January 2010,0.27,0.87,1.55,2.8,3.67
January 2010,0.27,0.83,1.55,2.81,3.64
January 2010,0.29,0.89,1.57,2.82,3.71
January 2010,0.31,0.91,1.58,2.83,3.74
January 2010,0.29,0.87,1.57,2.82,3.69
January 2010,0.31,0.91,1.63,2.9,3.81
January 2010,0.32,0.91,1.61,2.87,3.78
January 2010,0.35,0.98,1.59,2.82,3.8
January 2010,0.34,0.95,1.59,2.84,3.79
January 2010,0.34,0.94,1.55,2.76,3.7
January 2010,0.37,1.01,1.56,2.76,3.77
December 2009,0.41,1.08,1.55,2.71,3.79
December 2009,0.4,1.03,1.53,2.72,3.75
December 2009,0.37,0.99,1.53,2.73,3.72
December 2009,0.36,0.98,1.53,2.76,3.74
December 2009,0.38,0.95,1.57,2.82,3.77
December 2009,0.34,0.89,1.55,2.81,3.7
December 2009,0.33,0.87,1.54,2.81,3.68
December 2009,0.32,0.81,1.54,2.8,3.61
December 2009,0.31,0.77,1.48,2.73,3.5
December 2009,0.31,0.73,1.47,2.73,3.46
December 2009,0.34,0.81,1.5,2.76,3.57
December 2009,0.36,0.83,1.47,2.72,3.55
December 2009,0.33,0.83,1.43,2.69,3.52
December 2009,0.32,0.8,1.43,2.72,3.52
December 2009,0.3,0.76,1.41,2.71,3.47
December 2009,0.28,0.73,1.39,2.69,3.42
December 2009,0.26,0.7,1.39,2.67,3.37
December 2009,0.28,0.74,1.41,2.66,3.4
December 2009,0.3,0.78,1.4,2.64,3.42
December 2009,0.24,0.68,1.4,2.65,3.33
December 2009,0.23,0.67,1.37,2.6,3.27
December 2009,0.2,0.61,1.36,2.61,3.22
November 2009,0.21,0.61,1.34,2.54,3.15
November 2009,0.23,0.65,1.35,2.53,3.18
November 2009,0.21,0.68,1.38,2.55,3.23
November 2009,0.23,0.68,1.42,2.59,3.27
November 2009,0.24,0.72,1.43,2.6,3.32
November 2009,0.25,0.73,1.45,2.61,3.34
November 2009,0.25,0.71,1.45,2.62,3.33
November 2009,0.25,0.73,1.44,2.59,3.32
November 2009,0.26,0.72,1.41,2.55,3.27
November 2009,0.24,0.71,1.41,2.55,3.26
November 2009,0.26,0.76,1.46,2.61,3.37
November 2009,0.25,0.75,1.46,2.63,3.38
November 2009,0.26,0.78,1.46,2.65,3.43
November 2009,0.27,0.8,1.44,2.65,3.45
November 2009,0.28,0.8,1.44,2.68,3.48
November 2009,0.32,0.86,1.45,2.67,3.53
November 2009,0.31,0.86,1.48,2.66,3.52
November 2009,0.32,0.86,1.44,2.58,3.44
November 2009,0.32,0.86,1.41,2.53,3.39
October 2009,0.32,0.85,1.41,2.51,3.36
October 2009,0.34,0.92,1.46,2.55,3.47
October 2009,0.32,0.88,1.42,2.49,3.37
October 2009,0.31,0.91,1.42,2.5,3.41
October 2009,0.33,0.98,1.47,2.53,3.51
October 2009,0.33,0.97,1.42,2.47,3.44
October 2009,0.32,0.91,1.42,2.47,3.38
October 2009,0.33,0.93,1.38,2.42,3.35
October 2009,0.31,0.87,1.35,2.4,3.27
October 2009,0.3,0.91,1.37,2.42,3.33
October 2009,0.29,0.9,1.4,2.46,3.36
October 2009,0.29,0.9,1.44,2.52,3.42
October 2009,0.28,0.89,1.4,2.49,3.38
October 2009,0.28,0.84,1.37,2.43,3.27
October 2009,0.31,0.91,1.38,2.42,3.33
October 2009,0.29,0.84,1.32,2.37,3.21
October 2009,0.25,0.78,1.29,2.34,3.12
October 2009,0.29,0.83,1.34,2.36,3.19
October 2009,0.28,0.8,1.33,2.36,3.16
October 2009,0.27,0.78,1.34,2.36,3.14
October 2009,0.27,0.77,1.33,2.34,3.11
September 2009,0.26,0.81,1.36,2.36,3.17
September 2009,0.28,0.87,1.34,2.31,3.18
September 2009,0.29,0.87,1.35,2.33,3.2
September 2009,0.31,0.88,1.38,2.36,3.24
September 2009,0.29,0.83,1.44,2.47,3.3
September 2009,0.3,0.85,1.44,2.48,3.33
September 2009,0.31,0.91,1.43,2.44,3.35
September 2009,0.29,0.91,1.45,2.47,3.38
September 2009,0.33,0.95,1.46,2.46,3.41
September 2009,0.3,0.88,1.43,2.44,3.32
September 2009,0.28,0.91,1.45,2.47,3.38
September 2009,0.26,0.83,1.45,2.51,3.34
September 2009,0.26,0.8,1.43,2.48,3.28
September 2009,0.25,0.76,1.39,2.44,3.2
September 2009,0.26,0.76,1.39,2.46,3.22
September 2009,0.26,0.79,1.45,2.55,3.34
September 2009,0.27,0.79,1.45,2.54,3.33
September 2009,0.28,0.8,1.42,2.51,3.31
September 2009,0.27,0.76,1.38,2.42,3.18
September 2009,0.27,0.75,1.37,2.4,3.15
September 2009,0.29,0.78,1.41,2.46,3.24
August 2009,0.28,0.82,1.42,2.43,3.25
August 2009,0.29,0.86,1.45,2.45,3.31
August 2009,0.31,0.89,1.44,2.43,3.32
August 2009,0.3,0.91,1.4,2.38,3.29
August 2009,0.3,0.88,1.43,2.4,3.28
August 2009,0.27,0.88,1.45,2.43,3.31
August 2009,0.28,0.96,1.45,2.43,3.39
August 2009,0.25,0.86,1.4,2.39,3.25
August 2009,0.26,0.84,1.42,2.44,3.28
August 2009,0.25,0.88,1.42,2.45,3.33
August 2009,0.27,0.86,1.39,2.44,3.3
August 2009,0.26,0.89,1.44,2.48,3.37
August 2009,0.28,0.95,1.46,2.47,3.42
August 2009,0.3,1.01,1.52,2.54,3.55
August 2009,0.3,1.03,1.48,2.5,3.53
August 2009,0.3,1.05,1.51,2.56,3.61
August 2009,0.33,1.13,1.52,2.57,3.7
August 2009,0.31,1.05,1.51,2.57,3.62
August 2009,0.31,1.05,1.5,2.57,3.62
August 2009,0.29,1.02,1.48,2.5,3.52
August 2009,0.29,0.99,1.48,2.48,3.47
July 2009,0.3,0.95,1.4,2.39,3.34
July 2009,0.3,1.01,1.47,2.48,3.49
July 2009,0.31,0.98,1.52,2.52,3.5
July 2009,0.3,0.93,1.51,2.6,3.53
July 2009,0.3,0.89,1.55,2.67,3.56
July 2009,0.29,0.87,1.52,2.65,3.52
July 2009,0.3,0.89,1.52,2.64,3.53
July 2009,0.28,0.79,1.45,2.6,3.39
July 2009,0.27,0.77,1.4,2.54,3.31
July 2009,0.28,0.8,1.47,2.62,3.42
July 2009,0.31,0.85,1.5,2.65,3.5
July 2009,0.28,0.81,1.46,2.59,3.4
July 2009,0.32,0.85,1.49,2.6,3.45
July 2009,0.29,0.79,1.4,2.53,3.32
July 2009,0.29,0.74,1.35,2.46,3.2
July 2009,0.27,0.73,1.31,2.41,3.14
July 2009,0.28,0.75,1.39,2.5,3.25
July 2009,0.27,0.73,1.32,2.42,3.15
July 2009,0.27,0.79,1.38,2.49,3.28
July 2009,0.29,0.77,1.44,2.56,3.33
July 2009,0.32,0.81,1.45,2.53,3.34
July 2009,0.37,0.88,1.46,2.5,3.38
June 2009,0.37,0.92,1.43,2.42,3.34
June 2009,0.31,0.91,1.42,2.4,3.31
June 2009,0.25,0.9,1.43,2.42,3.32
June 2009,0.29,0.94,1.46,2.43,3.37
June 2009,0.31,1,1.55,2.53,3.53
June 2009,0.3,0.94,1.57,2.51,3.45
June 2009,0.3,0.97,1.58,2.55,3.52
June 2009,0.32,1.06,1.57,2.54,3.6
June 2009,0.34,1.1,1.58,2.58,3.68
June 2009,0.33,1.02,1.5,2.49,3.51
June 2009,0.34,1.06,1.47,2.44,3.5
June 2009,0.34,1.09,1.49,2.5,3.59
June 2009,0.33,1.11,1.51,2.51,3.62
June 2009,0.34,1.16,1.52,2.53,3.69
June 2009,0.37,1.2,1.55,2.6,3.8
June 2009,0.37,1.14,1.53,2.53,3.67
June 2009,0.43,1.23,1.53,2.49,3.72
June 2009,0.42,1.12,1.53,2.52,3.64
June 2009,0.33,0.82,1.6,2.76,3.58
June 2009,0.31,0.77,1.52,2.65,3.42
June 2009,0.32,0.82,1.56,2.69,3.51
June 2009,0.35,0.84,1.58,2.74,3.58
May 2009,0.33,0.78,1.42,2.55,3.33
May 2009,0.33,0.82,1.49,2.7,3.52
May 2009,0.32,0.79,1.47,2.75,3.54
May 2009,0.32,0.78,1.34,2.54,3.32
May 2009,0.31,0.74,1.31,2.53,3.27
May 2009,0.26,0.7,1.27,2.46,3.16
May 2009,0.26,0.69,1.18,2.32,3.01
May 2009,0.3,0.73,1.21,2.34,3.07
May 2009,0.31,0.74,1.16,2.29,3.03
May 2009,0.33,0.71,1.13,2.26,2.97
May 2009,0.34,0.71,1.11,2.23,2.94
May 2009,0.35,0.72,1.09,2.22,2.94
May 2009,0.35,0.71,1.12,2.27,2.98
May 2009,0.34,0.73,1.12,2.25,2.98
May 2009,0.36,0.81,1.15,2.29,3.1
May 2009,0.36,0.82,1.15,2.29,3.11
May 2009,0.32,0.77,1.1,2.22,2.99
May 2009,0.34,0.79,1.07,2.22,3.01
May 2009,0.33,0.75,1.09,2.25,3
May 2009,0.33,0.76,1.11,2.29,3.05
April 2009,0.35,0.77,1.11,2.25,3.02
April 2009,0.39,0.83,1.07,2.18,3.01
April 2009,0.39,0.82,1.02,2.1,2.92
April 2009,0.36,0.77,0.97,2.05,2.82
April 2009,0.4,0.89,0.97,2.04,2.93
April 2009,0.39,0.87,0.92,1.99,2.86
April 2009,0.38,0.86,0.92,1.98,2.84
April 2009,0.38,0.81,0.91,1.98,2.79
April 2009,0.4,0.79,0.89,1.95,2.74
April 2009,0.43,0.85,0.92,1.99,2.84
April 2009,0.41,0.78,0.88,1.95,2.73
April 2009,0.39,0.71,0.85,1.96,2.67
April 2009,0.37,0.69,0.85,1.94,2.63
April 2009,0.39,0.71,0.92,1.99,2.7
April 2009,0.42,0.78,0.94,2,2.78
April 2009,0.41,0.75,0.9,1.93,2.68
April 2009,0.4,0.71,0.96,2.02,2.73
April 2009,0.4,0.74,0.96,2.01,2.75
April 2009,0.39,0.75,0.91,1.95,2.7
April 2009,0.37,0.66,0.86,1.89,2.55
April 2009,0.36,0.61,0.82,1.85,2.46
March 2009,0.36,0.6,0.86,1.9,2.5
March 2009,0.4,0.66,0.88,1.89,2.55
March 2009,0.44,0.76,0.89,1.88,2.64
March 2009,0.42,0.75,0.9,1.86,2.61
March 2009,0.41,0.77,0.88,1.85,2.62
March 2009,0.41,0.72,0.77,1.75,2.47
March 2009,0.38,0.71,0.76,1.75,2.46
March 2009,0.38,0.67,0.77,1.76,2.43
March 2009,0.4,0.67,0.77,1.74,2.41
March 2009,0.39,0.61,0.72,1.69,2.3
March 2009,0.45,0.81,0.95,1.97,2.78
March 2009,0.45,0.76,0.91,1.97,2.73
March 2009,0.47,0.78,0.89,1.91,2.69
March 2009,0.48,0.81,0.89,1.86,2.67
March 2009,0.48,0.8,0.93,1.92,2.72
March 2009,0.47,0.77,0.98,1.98,2.75
March 2009,0.46,0.73,0.94,1.93,2.66
March 2009,0.46,0.7,0.92,1.92,2.62
March 2009,0.46,0.7,0.92,1.93,2.63
March 2009,0.45,0.71,1,2.04,2.75
March 2009,0.41,0.64,0.96,2.02,2.66
March 2009,0.39,0.61,0.97,2.02,2.63
February 2009,0.46,0.74,0.99,2.02,2.76
February 2009,0.46,0.81,0.99,1.9,2.71
February 2009,0.45,0.79,0.97,1.86,2.65
February 2009,0.39,0.71,0.86,1.77,2.48
February 2009,0.4,0.67,0.88,1.82,2.49
February 2009,0.37,0.69,0.85,1.82,2.51
February 2009,0.37,0.71,0.88,1.84,2.55
February 2009,0.33,0.66,0.84,1.77,2.43
February 2009,0.29,0.55,0.78,1.77,2.32
February 2009,0.32,0.68,0.91,1.92,2.6
February 2009,0.29,0.6,0.84,1.86,2.46
February 2009,0.3,0.63,0.83,1.85,2.48
February 2009,0.29,0.61,0.87,1.98,2.59
February 2009,0.28,0.73,0.94,2.02,2.75
February 2009,0.29,0.71,0.98,2.06,2.77
February 2009,0.25,0.69,0.91,1.97,2.66
February 2009,0.23,0.68,0.93,1.97,2.65
February 2009,0.21,0.64,0.92,1.93,2.57
February 2009,0.24,0.62,0.86,1.87,2.49
January 2009,0.27,0.7,0.91,1.93,2.63
January 2009,0.28,0.72,0.92,1.92,2.64
January 2009,0.29,0.7,0.81,1.82,2.52
January 2009,0.34,0.74,0.72,1.72,2.46
January 2009,0.33,0.71,0.82,1.85,2.56
January 2009,0.35,0.72,0.81,1.82,2.54
January 2009,0.32,0.65,0.86,1.87,2.52
January 2009,0.32,0.67,0.82,1.78,2.45
January 2009,0.29,0.6,0.75,1.67,2.27
January 2009,0.31,0.61,0.74,1.63,2.24
January 2009,0.31,0.62,0.63,1.5,2.12
January 2009,0.3,0.61,0.63,1.51,2.12
January 2009,0.32,0.65,0.68,1.57,2.22
January 2009,0.31,0.62,0.71,1.6,2.22
January 2009,0.36,0.68,0.76,1.68,2.36
January 2009,0.35,0.74,0.77,1.64,2.38
January 2009,0.33,0.71,0.84,1.7,2.41
January 2009,0.31,0.66,0.88,1.71,2.37
January 2009,0.29,0.64,0.89,1.71,2.35
January 2009,0.32,0.8,0.84,1.58,2.38
December 2008,0.26,0.65,0.79,1.49,2.14
December 2008,0.24,0.65,0.72,1.36,2.01
December 2008,0.3,0.72,0.67,1.35,2.07
December 2008,0.35,0.86,0.62,1.27,2.13
December 2008,#VALUE!,#VALUE!,0.64,1.3,#VALUE!
December 2008,0.39,0.88,0.63,1.28,2.16
December 2008,0.39,0.86,0.53,1.29,2.15
December 2008,0.42,0.72,0.61,1.39,2.11
December 2008,#VALUE!,#VALUE!,0.58,1.4,#VALUE!
December 2008,0.4,0.68,0.62,1.47,2.15
December 2008,0.41,0.61,0.69,1.72,2.33
December 2008,0.47,0.72,0.75,1.78,2.5
December 2008,0.48,0.76,0.77,1.82,2.58
December 2008,0.5,0.78,0.76,1.85,2.63
December 2008,#VALUE!,#VALUE!,0.76,1.83,#VALUE!
December 2008,0.46,0.81,0.77,1.83,2.64
December 2008,0.5,0.94,0.79,1.8,2.74
December 2008,0.52,0.91,0.74,1.74,2.65
December 2008,0.59,0.8,0.69,1.73,2.53
December 2008,0.68,0.85,0.73,1.8,2.65
December 2008,0.71,0.84,0.75,1.78,2.62
December 2008,0.74,0.83,0.81,1.82,2.65
November 2008,0.89,0.99,0.93,1.93,2.92
November 2008,0.88,1.04,0.92,1.9,2.94
November 2008,0.85,1.05,0.91,1.96,3.01
November 2008,0.82,1.18,0.93,2.04,3.22
November 2008,0.81,1.07,0.93,2.11,3.18
November 2008,0.84,0.97,0.94,2.1,3.07
November 2008,0.9,1.02,0.99,2.29,3.31
November 2008,0.93,1.03,1.07,2.38,3.41
November 2008,0.96,1.1,1.1,2.46,3.56
November 2008,0.99,1.07,1.11,2.5,3.57
November 2008,0.94,1.02,1.19,2.6,3.62
November 2008,0.85,1.01,1.18,2.56,3.57
November 2008,0.87,0.98,1.24,2.55,3.53
November 2008,0.89,1.02,1.23,2.5,3.52
November 2008,0.85,0.96,1.18,2.47,3.43
November 2008,0.82,0.96,1.14,2.37,3.33
November 2008,0.8,0.91,1.17,2.42,3.33
November 2008,0.82,0.96,1.26,2.51,3.47
October 2008,0.88,1.1,1.24,2.45,3.55
October 2008,0.95,1.18,1.25,2.41,3.59
October 2008,0.79,0.96,1.19,2.35,3.31
October 2008,0.76,0.88,1.1,2.24,3.12
October 2008,0.73,0.75,1.08,2.2,2.95
October 2008,0.71,0.68,1.07,2.19,2.87
October 2008,0.63,0.56,1.03,2.09,2.65
October 2008,0.59,0.48,1.03,2.12,2.6
October 2008,0.64,0.48,1.05,2.18,2.66
October 2008,0.45,0.47,1.11,2.2,2.67
October 2008,0.51,0.81,1.19,2.34,3.15
October 2008,0.83,1.15,1.23,2.38,3.53
October 2008,0.92,1.42,1.26,2.4,3.82
October 2008,0.88,1.48,1.19,2.26,3.74
October 2008,0.83,1.37,1.15,2.27,3.64
October 2008,0.73,1.05,1.14,2.19,3.24
October 2008,0.6,0.97,1.05,2.07,3.04
October 2008,0.45,0.65,0.98,2.03,2.68
October 2008,0.69,0.89,1.02,2.05,2.94
October 2008,0.9,1.09,1.04,2.03,3.12
October 2008,0.82,0.99,1.06,2.04,3.03
October 2008,0.87,0.97,1.05,1.95,2.92
September 2008,0.86,1.08,0.98,1.85,2.93
September 2008,0.66,0.76,1,1.91,2.67
September 2008,0.94,1.24,0.94,1.74,2.98
September 2008,1.21,1.4,0.93,1.72,3.12
September 2008,1.41,1.54,0.88,1.77,3.31
September 2008,1.21,1.31,0.92,1.74,3.05
September 2008,0.78,0.85,0.91,1.7,2.55
September 2008,1.06,1.17,0.85,1.62,2.79
September 2008,1.3,1.55,0.89,1.76,3.31
September 2008,1.47,1.61,0.88,1.77,3.38
September 2008,0.88,1.05,0.75,1.59,2.64
September 2008,0.64,0.76,0.81,1.69,2.45
September 2008,0.53,0.74,0.74,1.51,2.25
September 2008,0.4,0.57,0.69,1.46,2.03
September 2008,0.41,0.57,0.69,1.43,2
September 2008,0.4,0.57,0.67,1.39,1.96
September 2008,0.41,0.59,0.66,1.36,1.95
September 2008,0.39,0.55,0.68,1.43,1.98
September 2008,0.35,0.51,0.67,1.44,1.95
September 2008,0.38,0.56,0.69,1.45,2.01
September 2008,0.4,0.54,0.74,1.48,2.02
August 2008,0.45,0.64,0.74,1.47,2.11
August 2008,0.45,0.63,0.72,1.42,2.05
August 2008,0.49,0.64,0.71,1.46,2.1
August 2008,0.48,0.64,0.71,1.44,2.08
August 2008,0.38,0.59,0.71,1.46,2.05
August 2008,0.47,0.72,0.72,1.45,2.17
August 2008,0.38,0.61,0.75,1.51,2.12
August 2008,0.35,0.54,0.75,1.54,2.08
August 2008,0.31,0.52,0.75,1.51,2.03
August 2008,0.33,0.53,0.72,1.47,2
August 2008,0.27,0.55,0.71,1.44,1.99
August 2008,0.25,0.56,0.7,1.44,2
August 2008,0.34,0.65,0.71,1.44,2.09
August 2008,0.32,0.59,0.71,1.46,2.05
August 2008,0.4,0.69,0.71,1.43,2.12
August 2008,0.49,0.81,0.7,1.43,2.24
August 2008,0.51,0.77,0.73,1.49,2.26
August 2008,0.62,0.92,0.74,1.5,2.42
August 2008,0.51,0.79,0.74,1.5,2.29
August 2008,0.52,0.78,0.7,1.45,2.23
August 2008,0.59,0.85,0.72,1.46,2.31
July 2008,0.59,0.84,0.73,1.47,2.31
July 2008,0.63,0.94,0.72,1.43,2.37
July 2008,0.64,0.93,0.74,1.44,2.37
July 2008,0.55,0.86,0.75,1.47,2.33
July 2008,0.6,0.95,0.75,1.43,2.38
July 2008,0.61,0.96,0.76,1.42,2.38
July 2008,0.81,1.22,0.7,1.35,2.57
July 2008,0.78,1.19,0.74,1.4,2.59
July 2008,0.82,1.18,0.75,1.43,2.61
July 2008,0.78,1.18,0.76,1.45,2.63
July 2008,0.83,1.15,0.77,1.49,2.64
July 2008,0.79,1.07,0.76,1.53,2.6
July 2008,0.76,1,0.73,1.48,2.48
July 2008,0.71,0.95,0.73,1.43,2.38
July 2008,0.68,0.97,0.68,1.37,2.34
July 2008,0.53,0.77,0.66,1.39,2.16
July 2008,0.39,0.59,0.7,1.44,2.03
July 2008,0.4,0.61,0.72,1.44,2.05
July 2008,0.39,0.6,0.76,1.48,2.08
July 2008,0.46,0.7,0.74,1.45,2.15
July 2008,0.53,0.78,0.71,1.39,2.17
July 2008,0.51,0.76,0.7,1.38,2.14
